Restaurent name,Cuisine types,Rating,Price,Distance,Location,City
Brij Bakers,"Bakery, Street Food, Fast Food",3.6,300.0,8.1,"Aashiana, Lucknow",Lucknow
New Chay Sutta Bar,"Tea, Street Food",3.6,50.0,10.6,"Aashiana, Lucknow",Lucknow
Bhookhe Ho Kya,"Chinese, Sandwich, Burger, Street Food",3.6,100.0,6.5,"Shekhpur, Lucknow",Lucknow
Annapurna By Anu,"North Indian, Biryani, Chinese, Rolls, Street Food, Beverages",3.6,175.0,11.2,"Transport Nagar, Lucknow",Lucknow
Aryamgarh Family Restaurant,"Street Food, North Indian",3.6,150.0,4.9,"Gomti Nagar, Lucknow",Lucknow
Gourmet Ice Cream Cakes by Baskin Robbins,"Desserts, Ice Cream, Bakery",3.6,150.0,2.3,"Sapru Marg, Lucknow",Lucknow
Lucknow Bakery,"Bakery, Street Food, Fast Food",3.6,250.0,3.0,"Triveni Nagar, Lucknow",Lucknow
Massey Food World,"Fast Food, North Indian, Street Food, Chinese, Sichuan",3.6,150.0,3.1,"Hazratganj, Lucknow",Lucknow
Sewa Dhaba,North Indian,3.6,100.0,9.0,"Aliganj, Lucknow",Lucknow
Shake Station,"Shake, Beverages, Fast Food, Sandwich, Desserts",3.6,150.0,5.3,"Jankipuram, Lucknow",Lucknow
Maya Restro Bistro,"Pizza, Burger, Sandwich, Italian, Street Food, Shake",3.6,150.0,8.9,"Alambagh, Lucknow",Lucknow
Baithakk - The Chai Adda,"Tea, Chinese",3.6,175.0,4.5,"Chowk, Lucknow",Lucknow
Raj Darbaar,"Biryani, North Indian, Mughlai, Rolls",3.6,175.0,4.5,"Indira Nagar, Lucknow",Lucknow
Food Galaxy,"North Indian, Mughlai, Biryani, Seafood, Kebab, Rolls",3.6,250.0,5.1,"Khurram Nagar, Lucknow",Lucknow
Grill House,"BBQ, Rolls, Momos",3.6,150.0,2.9,"Indira Nagar, Lucknow",Lucknow
Ka Ka Kulhad Delicacies,"Pizza, Lebanese, Sandwich, Pasta, Biryani, Fast Food, Shake",3.6,175.0,3.5,"Indira Nagar, Lucknow",Lucknow
Purnima Gold Restaurant - Hotel New Ram Krishna,"North Indian, Chinese, Sandwich, Fast Food, Ice Cream, Beverages",3.6,250.0,1.8,"Hazratganj, Lucknow",Lucknow
Special Pizza Day,Pizza,3.6,100.0,2.9,"Khadra, Lucknow",Lucknow
Desi Pakwan,"North Indian, Biryani, Mughlai",3.6,250.0,4.5,"Indira Nagar, Lucknow",Lucknow
Jai Maa Durga Bhojanalya,North Indian,3.6,100.0,7.3,"Gomti Nagar, Lucknow",Lucknow
Al Baik Xpress,"Lucknowi, North Indian",3.6,150.0,5.0,"Chowk, Lucknow",Lucknow
Romano's Pizza,"Pizza, Fast Food",3.6,175.0,11.1,"Gomti Nagar, Lucknow",Lucknow
Doodle ‘D’ Noodle,"Chinese, North Indian",3.6,225.0,2.7,"Indira Nagar, Lucknow",Lucknow
Purwanchal Food Point,"North Indian, Street Food, Fast Food, Beverages",3.6,200.0,7.2,"Gomti Nagar, Lucknow",Lucknow
The Vyanjan,"North Indian, Fast Food",3.6,125.0,7.2,"Indira Nagar, Lucknow",Lucknow
Mansa Tea Stall,Beverages,3.6,50.0,8.6,"Aashiana, Lucknow",Lucknow
Bacon Babe,"Burger, Fast Food, Beverages",3.6,200.0,3.9,"Indira Nagar, Lucknow",Lucknow
Happy Bakery,"Bakery, Desserts",3.6,100.0,8.3,"Kanpur Road, Lucknow",Lucknow
Al Baike - IFC Fry Chicken,"Fast Food, Burger",3.6,100.0,0.030899999999999997,"Chowk, Lucknow",Lucknow
Badnaam Shakes,"Cafe, Coffee, Pizza, Sandwich, Burger, Fast Food, Ice Cream, Beverages",3.6,275.0,4.1,"Triveni Nagar, Lucknow",Lucknow
Shri Ghar Ki Rasoi,"North Indian, Street Food, Chinese, South Indian, Sandwich",3.6,150.0,1.7,"Nirala Nagar, Lucknow",Lucknow
Mughlai Darbaar,"North Indian, Chinese, Mughlai, Momos",3.6,200.0,4.2,"Aliganj, Lucknow",Lucknow
Baskin Robbins Happyness Shakes,"Shake, Beverages, Ice Cream, Desserts",3.6,250.0,2.3,"Lalbagh, Lucknow",Lucknow
Sudhir Dhaba,North Indian,3.6,125.0,7.0,"Jankipuram, Lucknow",Lucknow
Hotel Cristelia,"North Indian, Mughlai, Biryani, Chinese, Desserts, Tea, Beverages",3.6,550.0,5.1,"Gomti Nagar, Lucknow",Lucknow
Chef Baker Factory,"Bakery, Desserts",3.6,150.0,4.9,"Gomti Nagar, Lucknow",Lucknow
B G Restaurants,"North Indian, Fast Food, Pizza, Chinese, Street Food",3.6,225.0,11.2,"Gomti Nagar, Lucknow",Lucknow
Taste Of Awadh,"North Indian, South Indian, Chinese",3.6,150.0,6.6,"Gomti Nagar, Lucknow",Lucknow
Mozzarella House,"Pizza, Fast Food, Beverages",3.6,175.0,11.1,"Hazratganj, Lucknow",Lucknow
Khau Gali,"Lebanese, Sandwich, Fast Food",3.6,125.0,4.5,"Chowk, Lucknow",Lucknow
I T Eating Cafe,"Pizza, Fast Food",3.6,250.0,2.8,"Aliganj, Lucknow",Lucknow
Food O Clock,"Biryani, Mughlai",3.6,200.0,4.6,"Indira Nagar, Lucknow",Lucknow
AN Pizza Club,Pizza,3.6,150.0,6.4,"Jankipuram, Lucknow",Lucknow
Kalika Restaurant,"North Indian, Chinese, Lucknowi, Mughlai, Biryani, Fast Food, Sichuan",3.6,250.0,12.3,"Aashiana, Lucknow",Lucknow
Grilled Sandwich Cafe,"Fast Food, Shake, Sandwich, Beverages",3.6,150.0,2.7,"Aliganj, Lucknow",Lucknow
Snacks & Desserts,"Fast Food, Beverages, Desserts, Bakery",3.6,100.0,8.3,"Aashiana, Lucknow",Lucknow
Gupta Tandoori Soya Chap,"North Indian, Momos, Pasta, Fast Food, Rolls, Chinese",3.6,150.0,8.6,"Aashiana, Lucknow",Lucknow
Jai Maa Hotel & Restaurant,"North Indian, Chinese, Desserts",3.6,200.0,4.2,"Charbagh, Lucknow",Lucknow
New Purvanchal Bhojnalaya,North Indian,3.6,100.0,7.2,"Gomti Nagar, Lucknow",Lucknow
Vada Highway,Street Food,3.6,100.0,7.8,"Alambagh, Lucknow",Lucknow
Shubhi Dhaba,"North Indian, Chinese",3.6,200.0,13.5,"Rajajipuram, Lucknow",Lucknow
System Chai Center,Tea,3.6,100.0,4.4,"Gomti Nagar, Lucknow",Lucknow
Samosa Chai,"North Indian, Chinese, Mughlai, Rolls, Shake",3.6,250.0,5.3,"Jankipuram, Lucknow",Lucknow
Chai NGO,"Fast Food, Burger, Pizza, Sandwich",3.6,200.0,7.6,"Aashiana, Lucknow",Lucknow
The Burger's.Com,"Burger, Sandwich, Pizza, Chinese, Momos, Fast Food, Shake, Beverages",3.6,225.0,1.3,"Nirala Nagar, Lucknow",Lucknow
Al Baik Fast And Food,"Fast Food, Burger, Beverages",3.6,150.0,7.9,"Chowk, Lucknow",Lucknow
Grill House,"North Indian, Biryani, Chinese",3.6,175.0,7.6,"Gomti Nagar, Lucknow",Lucknow
KDR Exotic Dining,"North Indian, Chinese, Biryani, Fast Food, Pasta, Mughlai",3.6,300.0,8.9,"Aashiana, Lucknow",Lucknow
Bombay Pizza Club,"Pizza, Burger",3.6,100.0,6.8,"Rajajipuram, Lucknow",Lucknow
Prem Ras Restaurant,"Chinese, Pasta, Fast Food",3.6,175.0,10.1,"Aashiana, Lucknow",Lucknow
Bhardwaj Restaurant And Resort,"North Indian, Fast Food",3.6,175.0,9.3,"Kanpur Road, Lucknow",Lucknow
Robot Restaurant - The Yellow House,"North Indian, Chinese",3.9,500.0,2.3,"Aliganj, Lucknow",Lucknow
Desi Kalika Chulha,"Lucknowi, Mughlai",3.6,200.0,10.4,"Gomti Nagar, Lucknow",Lucknow
Riddhi Family Restaurant,"North Indian, Fast Food, Street Food, Chinese",3.6,100.0,4.0,"Aliganj, Lucknow",Lucknow
New Annapurna,"North Indian, Biryani, Chinese, Rolls, Street Food, Beverages",3.6,150.0,11.2,"Transport Nagar, Lucknow",Lucknow
Maa Shakambari Hotel,North Indian,3.6,150.0,4.3,"Charbagh, Lucknow",Lucknow
Spice N Spicy,"Chinese, Momos",3.6,100.0,2.3,"Mahanagar, Lucknow",Lucknow
Padre Restro,"North Indian, Mughlai, Chinese, Fast Food, Beverages",3.6,225.0,9.5,"Aashiana, Lucknow",Lucknow
Shekhu Biryani Corner,"Biryani, North Indian",3.6,100.0,3.2,"Husain Ganj, Lucknow",Lucknow
Brocode Cafe,"Chinese, Fast Food, Street Food, Pizza, Sandwich, Momos, Shake, Beverages",3.6,225.0,2.2,"Aliganj, Lucknow",Lucknow
Marine Drive Cafe,"Chinese, North Indian, South Indian, Fast Food",3.6,225.0,3.1,"Jopling Road, Lucknow",Lucknow
Panjabi Tadka,"South Indian, Fast Food, North Indian, Biryani, Beverages",3.6,150.0,1.3,"Nirala Nagar, Lucknow",Lucknow
Vinci Da Pizza,"Pizza, Fast Food",3.6,200.0,6.0,"Gomti Nagar, Lucknow",Lucknow
Zafran Handi,"Mughlai, North Indian, Kebab",3.6,300.0,5.2,"Indira Nagar, Lucknow",Lucknow
Mahi Paratha & Burger Point,"Burger, North Indian, Chinese, Wraps, Sandwich",3.6,150.0,9.5,"Alambagh, Lucknow",Lucknow
Annapoorneshwari Dhaba,North Indian,3.6,125.0,21.5,"Aashiana, Lucknow",Lucknow
Transport Dhaba,North Indian,3.6,125.0,11.0,"Transport Nagar, Lucknow",Lucknow
Dukhiram Family Restaurant,"North Indian, Fast Food",3.6,125.0,8.8,"Gomti Nagar, Lucknow",Lucknow
Corporate Station,"Awadhi, Mughlai, North Indian",3.6,100.0,8.1,"Aashiana, Lucknow",Lucknow
We Eaters,Fast Food,3.6,150.0,7.1,"Jankipuram, Lucknow",Lucknow
Flavourish Bites,"North Indian, Chinese, Biryani",3.6,225.0,3.5,"Indira Nagar, Lucknow",Lucknow
Arora Baker's,"Bakery, Fast Food",3.6,200.0,12.6,"Transport Nagar, Lucknow",Lucknow
Mughal's,Chinese,3.6,250.0,5.9,"Indira Nagar, Lucknow",Lucknow
Spicy Pizza,"Pizza, Fast Food, Street Food, Shake, Beverages",3.6,175.0,5.3,"Aliganj, Lucknow",Lucknow
Shivpura Central Baba Bhog Restaurant,"North Indian, Street Food",3.6,75.0,24.9,"Alambagh, Lucknow",Lucknow
Angeethi Cafe & Family Restaurant,"South Indian, Chinese, Momos, Fast Food, Beverages",3.6,150.0,7.0,"Madiyanva, Lucknow",Lucknow
Triton Inn,"North Indian, Chinese, Mughlai, Street Food, Fast Food, Desserts",3.6,300.0,6.9,"Gomti Nagar, Lucknow",Lucknow
Shivpura Central Baba Bhog,"North Indian, Street Food, Beverages",3.6,200.0,24.9,"Kanpur Road, Lucknow",Lucknow
Health Cafe,"Bakery, Fast Food, Cake",3.6,200.0,4.1,"Khurram Nagar, Lucknow",Lucknow
MBA Food Wala,"North Indian, Chinese, Fast Food, Street Food",3.6,75.0,6.7,"Gomti Nagar, Lucknow",Lucknow
Hot Box Cafe & Family Restaurant,"Chinese, Pasta, Pizza, Fast Food, Shake, Beverages",3.6,125.0,9.5,"Rajajipuram, Lucknow",Lucknow
Galaxy Restaurent,"North Indian, South Indian, Chinese, Burger",3.6,125.0,4.2,"Aminabad, Lucknow",Lucknow
Esselate's Al-Bake.Com,"Lucknowi, Fast Food",3.6,150.0,6.5,"Jankipuram, Lucknow",Lucknow
Shubharambh Restaurant,"South Indian, Chinese, Fast Food",3.6,200.0,5.7,"Gomti Nagar, Lucknow",Lucknow
Royal Taste,"Momos, Burger",3.6,100.0,6.4,"Mahanagar, Lucknow",Lucknow
Maa Vaishno Bhojnalaya,North Indian,3.6,150.0,4.0,"Indira Nagar, Lucknow",Lucknow
Cravings Cure Cafe,"Pizza, South Indian, Fast Food, Beverages, Sichuan",3.6,150.0,4.7,"Indira Nagar, Lucknow",Lucknow
Mr. Veggiee,Fast Food,3.6,150.0,3.3,"Khurram Nagar, Lucknow",Lucknow
Chicken Lover's Point,"North Indian, Rolls",3.6,150.0,7.7,"Gomti Nagar, Lucknow",Lucknow
Shivganga Bakers,"Bakery, Desserts",3.6,325.0,9.9,"Transport Nagar, Lucknow",Lucknow
Sahu Bhojanalya,"North Indian, Desserts",3.6,125.0,6.7,"Gomti Nagar, Lucknow",Lucknow
Ma Vaishnavi Fast Food Center,Fast Food,3.6,100.0,6.5,"Rajajipuram, Lucknow",Lucknow
New Aafaan - Made By Aafaan,"North Indian, Chinese, Mughlai",3.6,200.0,4.7,"Indira Nagar, Lucknow",Lucknow
Bella Ciao Cafe,"Fast Food, Street Food, Bakery, Beverages",3.6,150.0,2.1,"Aliganj, Lucknow",Lucknow
Kohinoor Restaurant,North Indian,3.6,175.0,4.6,"Aishbagh, Lucknow",Lucknow
Kitchen Number 203,"Fast Food, Street Food, Momos, Beverages",3.6,175.0,12.1,"Aashiana, Lucknow",Lucknow
Narayan Bhog Family Restaurant,"Fast Food, Pizza, Momos, Street Food, Beverages",3.6,175.0,8.0,"Rajajipuram, Lucknow",Lucknow
Food Hub,"Chinese, Street Food",3.6,175.0,4.5,"Aishbagh, Lucknow",Lucknow
Maa Chandrika Canteen,North Indian,3.6,125.0,8.1,"Jankipuram, Lucknow",Lucknow
One Step Restaurant And Lounge,"Chinese, North Indian, Beverages",3.6,200.0,10.8,"Gomti Nagar, Lucknow",Lucknow
Students Break Point,"Chinese, Street Food, Fast Food",3.6,150.0,6.2,"Aliganj, Lucknow",Lucknow
Sudheer Dhaba,"North Indian, Chinese",3.6,150.0,11.5,"Jankipuram, Lucknow",Lucknow
Kitchen Omega,"North Indian, Biryani, Mughlai",3.6,200.0,4.5,"Indira Nagar, Lucknow",Lucknow
Manoj Eating Point,"Chinese, North Indian, Fast Food",3.6,275.0,4.2,"Nirala Nagar, Lucknow",Lucknow
The Spicy Table Restaurant,North Indian,3.6,100.0,11.1,"Gomti Nagar, Lucknow",Lucknow
Sindh Bakery,Bakery,3.6,200.0,11.5,"Aashiana, Lucknow",Lucknow
Best Chef Point,"North Indian, Chinese, South Indian, Momos, Street Food",3.6,150.0,8.4,"Gomti Nagar, Lucknow",Lucknow
Gupta Tea Stall,"Tea, North Indian",3.6,100.0,6.7,"Alambagh, Lucknow",Lucknow
Apna Kitchen,North Indian,3.6,150.0,3.9,"Gomti Nagar, Lucknow",Lucknow
Italian Noodles,"North Indian, Fast Food, Momos, Pizza, Chinese, Beverages",3.6,150.0,4.2,"Khurram Nagar, Lucknow",Lucknow
Lucknowi Zaika,"Lucknowi, North Indian, Mughlai",3.6,275.0,13.2,"Rajajipuram, Lucknow",Lucknow
The Mughal's Al-baik,"North Indian, Mughlai",3.6,350.0,4.7,"Indira Nagar, Lucknow",Lucknow
Chinese Food Factory,"Chinese, Fast Food",3.6,100.0,7.9,"Aashiana, Lucknow",Lucknow
Badshah Veg And Non Veg Restaurant,North Indian,3.6,150.0,5.4,"Indira Nagar, Lucknow",Lucknow
Ambey Bhojanalya,"North Indian, Chinese",3.6,200.0,3.5,"Indira Nagar, Lucknow",Lucknow
Lebanese Point Non Veg,"Lebanese, Shawarma",3.6,150.0,3.1,"Khurram Nagar, Lucknow",Lucknow
Royale Asian,"Thai, Chinese, Momos",3.0,350.0,10.0,"Gomti Nagar, Lucknow",Lucknow
The Twilight Kitchen & Bar,"North Indian, Oriental, Italian, Fast Food, Kebab, Mughlai, Desserts, Beverages",4.6,850.0,5.2,"Jankipuram, Lucknow",Lucknow
Sassy Canteen,"North Indian, Sushi, Chinese, Continental, Oriental, Rolls, Desserts",4.9,700.0,7.4,"Gomti Nagar, Lucknow",Lucknow
New Lucknow Kitchen,"North Indian, Chinese, South Indian, Fast Food, Seafood, Mughlai, Desserts, Beverages",4.0,600.0,5.3,"Jankipuram, Lucknow",Lucknow
Bellissimo,"Mughlai, Italian, Continental, North Indian",3.2,900.0,5.9,"Gomti Nagar, Lucknow",Lucknow
Tunday Kababi,"Kebab, North Indian, Mughlai, Biryani",4.4,150.0,2.8,"Aminabad, Lucknow",Lucknow
Naimat Khana,"Awadhi, North Indian, Beverages",4.5,475.0,2.1,"Kaiserbagh, Lucknow",Lucknow
Moti Mahal,"North Indian, Chinese, South Indian, Street Food, Fast Food, BBQ, Desserts, Beverages",4.1,475.0,1.9,"Hazratganj, Lucknow",Lucknow
Royal Sky,"North Indian, Mughlai, Chinese, Continental, Sichuan, Fast Food, Desserts, Beverages",4.3,900.0,1.8,"Hazratganj, Lucknow",Lucknow
Unplugged Courtyard,"North Indian, Chinese, Continental, Desserts, Beverages",4.1,1250.0,6.2,"Summit Building, Gomti Nagar, Lucknow",Lucknow
Woodpecker,"North Indian, Continental, Italian, Pizza, Fast Food, Shake, Desserts, Beverages",4.0,1000.0,1.1,"Hazratganj, Lucknow",Lucknow
The Cherry Tree Bakery & Cafe,"Cafe, Bakery, Continental, Fast Food, Pizza, Desserts, Beverages",4.1,600.0,1.6,"Hazratganj, Lucknow",Lucknow
The Hype Room,"Asian, Italian, BBQ, Continental, North Indian, European, Finger Food, Beverages",3.8,1500.0,6.1,"Gomti Nagar, Lucknow",Lucknow
Royal Cafe - Royal Inn,"North Indian, BBQ, Mughlai, Continental, Chinese, Fast Food, Desserts, Beverages",4.2,750.0,0.989,"Royal Inn, Hazratganj, Lucknow",Lucknow
The Vault Disc And Lounge,"Continental, Chinese, Fast Food, Bar Food, Beverages, North Indian",4.2,600.0,4.2,"Khurram Nagar, Lucknow",Lucknow
EDGE - Rooftop Bar & Lounge,Finger Food,4.1,600.0,7.4,"Novotel, Gomti Nagar, Lucknow",Lucknow
Chuck Bungalow,"Cafe, Fast Food, Chinese, Pizza, Sandwich, Momos, Desserts, Beverages",4.3,275.0,8.9,"Gomti Nagar, Lucknow",Lucknow
The Terrace Grill - La Place Sarovar Portico,"North Indian, Continental, Mughlai, Oriental, Pizza, Beverages",4.3,1500.0,1.3,"La Place Sarovar Portico, Hazratganj, Lucknow",Lucknow
1936 - Saraca Lucknow,"Italian, Pasta, Pizza, Beverages, Desserts",4.5,1750.0,1.4,"lebua Lucknow, Lucknow",Lucknow
Fusion Flavour,"North Indian, Biryani, Mughlai, Chinese, Sichuan",4.3,425.0,3.1,"Aliganj, Lucknow",Lucknow
Nucleus,"Continental, Chinese, Italian, Desserts",3.6,900.0,6.3,"Gomti Nagar, Lucknow",Lucknow
Sardar G Malai Chaap Junction,"North Indian, Rolls, Momos",3.9,250.0,9.3,"Kanpur Road, Lucknow",Lucknow
Saraca - Lucknow,North Indian,4.0,700.0,3.3,"lebua Lucknow, Lucknow",Lucknow
The Hazelnut Factory,"Bakery, Mithai, Pizza, Desserts, Fast Food, Cafe, Beverages, Street Food",4.1,450.0,1.8,"Hazratganj, Lucknow",Lucknow
Amigo's,"Fast Food, Street Food",4.1,200.0,4.6,"Gomti Nagar, Lucknow",Lucknow
26 Degree,"North Indian, Mughlai, South Indian, Pizza, Fast Food, Biryani, Desserts, Beverages",3.9,600.0,4.7,"Gomti Nagar, Lucknow",Lucknow
The Mughal's Dastarkhwan,"Mughlai, Lucknowi, North Indian, Chinese",4.5,550.0,2.1,"Lalbagh, Lucknow",Lucknow
Groove Rooftop And Restro Bar,"North Indian, Mughlai, Kebab, Chinese, Salad, Pizza, Fast Food, Desserts",3.9,700.0,8.9,"Alambagh, Lucknow",Lucknow
Cube Bar - Casaya Inn,"North Indian, Chinese, Italian, Desserts, Beverages",4.9,900.0,7.7,"Gomti Nagar, Lucknow",Lucknow
Chai Sutta Bar,"Tea, Sandwich, Pizza, Burger, Street Food, Fast Food, Coffee, Beverages",3.8,125.0,1.8,"Hazratganj, Lucknow",Lucknow
The Golden Bakery,Bakery,3.6,175.0,9.3,"Alambagh, Lucknow",Lucknow
Global  Fry Chicken,Fast Food,3.3,150.0,4.4,"Chowk, Lucknow",Lucknow
Manbhavan Premium Thali Restaurant,"North Indian, Rajasthani, Gujarati",3.9,600.0,8.7,"Phoenix Plassio Mall, Lucknow",Lucknow
Limone Lounge,"North Indian, Mughlai, Chinese, Salad, Pizza, Biryani, Fast Food, Beverages",4.5,475.0,1.5,"Mahanagar, Lucknow",Lucknow
Ulta Tawa Multi-Cuisine Restaurant,"Mughlai, North Indian, Chinese, Continental",3.6,100.0,4.2,"Aliganj, Lucknow",Lucknow
Gulli's Cafe,"Chinese, Momos, Sandwich, Fast Food, Shake, Beverages",3.7,200.0,2.7,"Indira Nagar, Lucknow",Lucknow
Winni- Cakes n More,Bakery,3.1,175.0,6.3,"Gomti Nagar, Lucknow",Lucknow
Kalika Restaurant,"North Indian, Chinese, Biryani, Mughlai, South Indian, Sichuan",2.9,400.0,11.3,"Aashiana, Lucknow",Lucknow
The Admiral Restaurant & Bar,"North Indian, Desserts",3.9,500.0,7.6,"Gomti Nagar, Lucknow",Lucknow
Marine Room - The Piccadily,"North Indian, Mughlai, Continental, Oriental, Biryani, Fast Food, Desserts, Beverages",4.3,1550.0,9.2,"The Piccadily Lucknow, Alambagh, Lucknow",Lucknow
Alpha Restaurant,"North Indian, Biryani, Mughlai, Fast Food, Salad, Chinese, Desserts, Beverages",3.9,600.0,1.2,"Hazratganj, Lucknow",Lucknow
Mirage The Lounge,"Continental, Italian, Chinese, Ice Cream, Shake, Beverages",3.7,600.0,2.3,"Hazratganj, Lucknow",Lucknow
WOW! Momo,"Momos, Fast Food, Chinese, Tibetan, Sichuan, Beverages, Desserts",4.0,200.0,9.3,"Aashiana, Lucknow",Lucknow
The Pizza Town,"Pizza, Burger, Fast Food, Street Food, Beverages",3.9,225.0,6.6,"Indira Nagar, Lucknow",Lucknow
BohoBar,"Asian, North Indian, Continental, Italian, Mughlai",3.9,650.0,6.0,"Levana Cyber Heights, Gomti Nagar, Lucknow",Lucknow
Coffee & Dessert Co.,"Cafe, Beverages, Fast Food, Desserts, Pancake, Waffle, Shake, Coffee",4.0,250.0,5.4,"Gomti Nagar, Lucknow",Lucknow
Meliora Cafe,"Chinese, Salad, Pasta, Pizza, Sandwich, Fast Food, Street Food, Beverages",3.7,150.0,7.9,"Jankipuram, Lucknow",Lucknow
Dreamy Delicacies,"North Indian, Mughlai, Continental, Seafood, Chinese, Desserts, Beverages",4.1,425.0,4.1,"Aliganj, Lucknow",Lucknow
Dante Bar,"BBQ, Mughlai, Chinese, Continental, Desserts, Beverages",3.9,900.0,4.6,"Comfort Inn, Gomti Nagar, Lucknow",Lucknow
Citrus Cafe - Lemon Tree,"Continental, North Indian, South Indian, Chinese, Beverages",3.5,700.0,11.7,"Transport Nagar, Lucknow",Lucknow
SkyLords,"Continental, North Indian, Chinese, Italian, Asian, Oriental, Desserts, Beverages",3.7,475.0,1.5,"Mahanagar, Lucknow",Lucknow
Grand Patio - Hotel Savvy Grand,"North Indian, Continental, Chinese",3.7,600.0,4.6,"Gomti Nagar, Lucknow",Lucknow
Subway,"Healthy Food, Salad, Sandwich, Wraps, Fast Food, Beverages",2.4,200.0,1.2,"Nishatganj, Lucknow",Lucknow
Cake 24x7,"Bakery, Desserts",3.0,150.0,9.9,"Transport Nagar, Lucknow",Lucknow
Al Baike,Fast Food,3.0,100.0,7.8,"Chowk, Lucknow",Lucknow
Dastarkhwan,"Mughlai, North Eastern, Biryani, Kebab, Lucknowi, Awadhi",4.5,250.0,1.9,"Kaiserbagh, Lucknow",Lucknow
Cake 'N' Cafe,"Bakery, Desserts, Fast Food",4.2,225.0,9.3,"Aashiana, Lucknow",Lucknow
Sahib Cafe - Taj Mahal,"North Indian, Mughlai, Continental, Italian, Sandwich, Oriental, Mediterranean, Desserts",4.6,2000.0,2.7,"Taj Mahal, Lucknow, Lucknow",Lucknow
Arabania Indo-Arabic Restaurant,"Arabian, North Indian, Mughlai, Mandi, Continental, Chinese, Desserts, Beverages",3.6,800.0,8.9,"Kanpur Road, Lucknow",Lucknow
The Centurion,"North Indian, Continental, Chinese, Italian, Awadhi, Pasta",4.2,1000.0,4.6,"Gomti Nagar, Lucknow",Lucknow
DOR,"Chinese, North Indian, Continental, Pasta, Desserts",3.9,250.0,6.0,"Gomti Nagar, Lucknow",Lucknow
Ranbirs,"Chinese, North Indian, Salad",3.6,200.0,8.8,"Alambagh, Lucknow",Lucknow
Plan B Food Court,"North Indian, Chinese, Rolls, Biryani, Mughlai, Ice Cream, Juices, Shake",3.0,325.0,10.0,"Gomti Nagar, Lucknow",Lucknow
Chango's,"Asian, Japanese, Thai, Sushi, Chinese, Korean",4.2,250.0,4.5,"Gomti Nagar, Lucknow",Lucknow
Karim's - The Original From Jama Masjid Delhi 6,"Fast Food, Mughlai, North Indian",3.3,400.0,2.4,"Lalbagh, Lucknow",Lucknow
The Deli - Novotel,"Fast Food, Bakery, Beverages, Desserts",3.9,500.0,7.5,"Novotel, Gomti Nagar, Lucknow",Lucknow
The House Of Honour,"Cafe, Coffee, Shake, Beverages, North Indian, Chinese, Sandwich, Fast Food",3.9,375.0,6.7,"Gomti Nagar, Lucknow",Lucknow
Bhukkad Food Corner,"Fast Food, Pizza, Burger, Sandwich, Beverages",3.7,150.0,10.7,"Gomti Nagar, Lucknow",Lucknow
Let's Bake Stories,"Cafe, Coffee, Bakery, Beverages",4.5,250.0,2.8,"Husain Ganj, Lucknow",Lucknow
Haldiram Bhujiawala,"North Indian, South Indian, Chinese, Street Food, Desserts, Ice Cream, Beverages",3.6,250.0,9.8,"Sadar Bazaar, Lucknow",Lucknow
14Greens,"North Indian, Chinese, Continental",3.5,475.0,5.4,"Indira Nagar, Lucknow",Lucknow
Cafe Roost - Restaurant & Roof Top,"Mughlai, Chinese, North Indian, Fast Food, Biryani, Afghan, Pizza, Beverages",3.9,600.0,7.3,"Aliganj, Lucknow",Lucknow
NutriPlate India,"Sandwich, Healthy Food, Beverages, Ice Cream",4.6,175.0,0.973,"Mahanagar, Lucknow",Lucknow
Rollsking,"North Indian, Rolls, Fast Food, Beverages",2.5,225.0,5.6,"Gomti Nagar, Lucknow",Lucknow
B4,"Chinese, Street Food, North Indian, Desserts",4.1,900.0,7.1,"Gomti Nagar, Lucknow",Lucknow
Moti Mahal Delux,"North Indian, Mughlai, Chinese, Seafood, Kebab, Biryani, Desserts, Beverages",3.7,700.0,9.0,"Gomti Nagar, Lucknow",Lucknow
Coffee & Dessert Co. Exclusive,"Coffee, Shake, Beverages, Pizza, Burger, Sandwich, Fast Food, Desserts",3.8,200.0,5.9,"Gomti Nagar, Lucknow",Lucknow
Hot Platter By The Ecstasy,"North Indian, Chinese, Biryani, Mughlai, Beverages",3.6,600.0,7.5,"Gomti Nagar, Lucknow",Lucknow
Copper Handi - Hotel Vijay Paradise,"Chinese, Continental, North Indian, Fast Food, Sandwich, Desserts",4.0,600.0,4.2,"Khurram Nagar, Lucknow",Lucknow
Pendulum Bar,"Bar Food, North Indian, Fast Food",3.9,600.0,10.8,"Gomti Nagar, Lucknow",Lucknow
Rocca - Hyatt Regency Lucknow,"North Indian, Mughlai, Italian, Continental, Fast Food, Beverages, Desserts",4.4,1500.0,5.8,"Hyatt Regency Lucknow, Lucknow",Lucknow
Centaurus,"North Indian, Chinese, Pizza, Italian, Continental, Mughlai, Desserts, Beverages",4.2,600.0,0.86,"Hazratganj, Lucknow",Lucknow
Pepperz,"Fast Food, Chinese, North Indian, Awadhi, Continental, Desserts, Beverages",3.7,700.0,3.2,"Chowk, Lucknow",Lucknow
Orya Foodhall,"North Indian, Mughlai, Oriental, Italian, Chinese, Salad, Desserts, Beverages",3.6,500.0,13.8,"Gomti Nagar, Lucknow",Lucknow
Grandeurs Bakery & Cafe,"Cafe, Beverages, Bakery, Desserts, Italian, Sandwich, Waffle, Chinese",3.4,500.0,4.6,"Gomti Nagar, Lucknow",Lucknow
